customer_id,snapshot_year,event_type,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,segment
1909,2024,recovery,625708,822275.0,336104,670,5,1,2024-01-01,1.314151329374085,-0.3141513293740849,Retail
1910,2024,recovery,965028,271740.0,1112440,605,2,1,2024-03-16,0.2815876845024185,0.7184123154975814,Corporate
1912,2024,recovery,709909,740112.0,802147,627,4,1,2024-01-16,1.042544889556267,-0.042544889556267,Retail
1913,2024,recovery,702555,601300.0,328596,525,3,1,2024-02-15,0.8558760524087082,0.1441239475912917,Corporate
1916,2024,recovery,239352,122473.0,1173762,596,5,1,2024-02-15,0.5116857181055516,0.4883142818944483,Retail
1917,2024,recovery,956652,598876.0,598972,740,7,1,2024-03-16,0.6260123848588619,0.3739876151411381,Retail
1918,2024,recovery,117645,359112.0,412380,611,6,1,2024-03-01,3.05250541884483,-2.05250541884483,Retail
1919,2024,recovery,221921,578666.0,797424,540,2,1,2024-03-31,2.607531508960396,-1.607531508960396,Corporate
1920,2024,recovery,439720,559910.0,838192,548,4,1,2024-03-16,1.27333303011007,-0.27333303011007,Retail
1922,2024,recovery,455474,671022.0,523977,710,2,1,2024-01-31,1.4732388676411825,-0.4732388676411825,Corporate
1923,2024,recovery,744052,324732.0,386854,670,6,1,2024-03-16,0.4364372382575411,0.5635627617424588,Retail
1924,2024,recovery,101355,385364.0,683768,560,5,1,2024-03-31,3.8021212569680825,-2.8021212569680825,Retail
1926,2024,recovery,455675,692252.0,822031,718,1,1,2024-01-16,1.5191792395896198,-0.5191792395896198,Corporate
1928,2024,recovery,980757,119099.0,385545,501,1,1,2024-01-01,0.1214357888855241,0.8785642111144758,Corporate
1929,2024,recovery,593145,72175.0,813870,530,4,1,2024-03-16,0.1216818821704642,0.8783181178295358,Retail
1931,2024,recovery,757025,27160.0,362540,510,6,1,2024-01-16,0.0358772827845843,0.9641227172154156,Retail
1933,2024,recovery,306958,29821.0,730775,695,4,1,2024-02-15,0.0971500987105727,0.9028499012894272,Retail
1935,2024,recovery,290563,752459.0,295363,648,3,1,2024-03-31,2.589658697081184,-1.589658697081184,Corporate
1936,2024,recovery,170408,34679.0,1079159,683,7,1,2024-01-01,0.2035057039575606,0.7964942960424393,Retail
1938,2024,recovery,469871,319867.0,861486,570,6,1,2024-03-01,0.6807549306086138,0.3192450693913862,Retail
1939,2024,recovery,255905,348170.0,1110291,617,3,1,2024-01-01,1.3605439518571345,-0.3605439518571345,Corporate
1940,2024,recovery,480946,579959.0,942450,546,1,1,2024-02-15,1.205871345223788,-0.2058713452237881,Corporate
1941,2024,recovery,392381,346928.0,696163,633,1,1,2024-03-01,0.8841610577474445,0.1158389422525555,Corporate
1942,2024,recovery,252721,221578.0,606376,706,6,1,2024-03-01,0.8767692435531673,0.1232307564468326,Retail
1943,2024,recovery,211151,566063.0,588829,703,2,1,2024-03-31,2.68084451411549,-1.6808445141154906,Corporate
1946,2024,recovery,562715,942153.0,742660,554,4,1,2024-03-31,1.674298712492114,-0.674298712492114,Retail
1947,2024,recovery,991622,713919.0,1109445,677,4,1,2024-03-01,0.7199507473613938,0.2800492526386062,Retail
1948,2024,recovery,930925,438070.0,898398,679,4,1,2024-01-16,0.4705749657598625,0.5294250342401374,Retail
1949,2024,recovery,765593,94045.0,805245,676,7,1,2024-03-31,0.1228394199006521,0.8771605800993478,Retail
1950,2024,recovery,608965,892568.0,991810,630,5,1,2024-01-01,1.4657131362229356,-0.4657131362229356,Retail
1951,2024,recovery,181234,491927.0,1161355,594,4,1,2024-03-16,2.7143196089034065,-1.7143196089034063,Retail
1952,2024,recovery,422878,143515.0,1009834,563,1,1,2024-02-15,0.3393768415476804,0.6606231584523196,Corporate
1953,2024,recovery,405262,670016.0,331057,728,1,1,2024-02-15,1.6532909574546837,-0.6532909574546837,Corporate
1954,2024,recovery,339354,70324.0,732009,648,6,1,2024-03-31,0.2072290292732662,0.7927709707267337,Retail
1955,2024,recovery,283501,672731.0,1132541,571,7,1,2024-01-31,2.3729404834550847,-1.372940483455085,Retail
1956,2024,recovery,926599,201924.0,668554,607,1,1,2024-03-16,0.2179195099498272,0.7820804900501728,Corporate
1957,2024,recovery,782501,564943.0,1047072,617,2,1,2024-01-16,0.7219709623374283,0.2780290376625717,Corporate
1958,2024,recovery,254147,214891.0,697924,593,1,1,2024-01-01,0.8455382121370703,0.1544617878629297,Corporate
1959,2024,recovery,873790,284029.0,866024,521,5,1,2024-01-01,0.3250540747776926,0.6749459252223073,Retail
1961,2024,recovery,353267,210828.0,1064429,632,1,1,2024-01-16,0.5967950586949814,0.4032049413050186,Corporate
1963,2024,recovery,312204,682104.0,925606,557,5,1,2024-03-16,2.184802244686167,-1.1848022446861668,Retail
1964,2024,recovery,184482,302155.0,1060494,534,2,1,2024-01-31,1.6378562678201667,-0.6378562678201667,Corporate
1966,2024,recovery,291745,203974.0,627505,719,7,1,2024-03-01,0.6991516564122778,0.3008483435877221,Retail
1968,2024,recovery,440897,400959.0,391190,503,2,1,2024-03-16,0.9094164850293832,0.0905835149706166,Corporate
1969,2024,recovery,269720,730678.0,331720,547,3,1,2024-03-31,2.7090241732166693,-1.709024173216669,Corporate
1972,2024,recovery,189257,661197.0,658152,517,2,1,2024-03-01,3.493646205952752,-2.493646205952752,Corporate
1973,2024,recovery,603362,916007.0,621552,686,1,1,2024-01-01,1.518171512292786,-0.5181715122927861,Corporate
1974,2024,recovery,351197,528105.0,561477,736,6,1,2024-02-15,1.5037286764978062,-0.5037286764978062,Retail
1975,2024,recovery,481047,661224.0,239633,732,3,1,2024-03-16,1.374551758975734,-0.3745517589757341,Corporate
1976,2024,recovery,504781,931029.0,940563,677,7,1,2024-03-16,1.844421640275684,-0.8444216402756839,Retail
1978,2024,recovery,511775,93497.0,698201,739,3,1,2024-02-15,0.1826916125250354,0.8173083874749646,Corporate
1979,2024,recovery,777548,806254.0,508602,552,2,1,2024-03-16,1.0369186211012054,-0.0369186211012053,Corporate
1980,2024,recovery,838848,503956.0,373888,663,6,1,2024-01-16,0.6007715342946517,0.3992284657053483,Retail
1983,2024,recovery,276031,160510.0,443724,748,3,1,2024-03-31,0.5814926584332919,0.4185073415667081,Corporate
1984,2024,recovery,365388,578384.0,1021039,538,7,1,2024-02-15,1.58293102127054,-0.5829310212705399,Retail
1985,2024,recovery,577210,628856.0,225772,692,7,1,2024-03-31,1.0894752343167995,-0.0894752343167997,Retail
1986,2024,recovery,233206,623896.0,943941,505,3,1,2024-02-15,2.6752999494009586,-1.6752999494009586,Corporate
1987,2024,recovery,278751,438626.0,1113518,637,3,1,2024-03-16,1.5735405433523109,-0.5735405433523109,Corporate
1988,2024,recovery,120180,670159.0,623055,678,4,1,2024-03-16,5.576293892494592,-4.576293892494592,Retail
1989,2024,recovery,985499,138562.0,1018304,690,5,1,2024-03-16,0.140600852968902,0.859399147031098,Retail
1990,2024,recovery,541317,199065.0,398885,515,6,1,2024-03-16,0.3677420069940534,0.6322579930059467,Retail
1991,2024,recovery,377833,896021.0,340347,689,5,1,2024-03-01,2.37147364047079,-1.37147364047079,Retail
1992,2024,recovery,419292,516885.0,898686,738,5,1,2024-03-31,1.2327566469190925,-0.2327566469190922,Retail
1994,2024,recovery,508336,759555.0,815805,574,4,1,2024-01-16,1.49419871895754,-0.4941987189575398,Retail
1995,2024,recovery,167703,583195.0,254929,615,3,1,2024-01-16,3.477546615147016,-2.477546615147016,Corporate
1996,2024,recovery,170904,161353.0,1029825,651,6,1,2024-01-01,0.944114824696906,0.0558851753030941,Retail
1997,2024,recovery,572374,216289.0,1038710,711,2,1,2024-03-31,0.3778805466355914,0.6221194533644085,Corporate
1999,2024,recovery,215729,771702.0,270254,658,6,1,2024-01-01,3.5771824835789348,-2.5771824835789348,Retail
2000,2024,recovery,215742,249645.0,850774,711,4,1,2024-01-31,1.1571460355424534,-0.1571460355424534,Retail
2001,2024,recovery,640993,487403.0,583151,546,3,1,2024-03-16,0.7603873989263533,0.2396126010736466,Corporate
2003,2024,recovery,536152,685664.0,898473,595,6,1,2024-01-16,1.2788612184604369,-0.2788612184604366,Retail
2004,2024,recovery,209620,242779.0,1003675,605,2,1,2024-03-31,1.1581862417708233,-0.1581862417708233,Corporate
2007,2024,recovery,591193,218942.0,508365,529,1,1,2024-03-31,0.3703392969808506,0.6296607030191494,Corporate
2008,2024,recovery,590994,94158.0,1056127,716,5,1,2024-01-01,0.1593214144306033,0.8406785855693967,Retail
2009,2024,recovery,277195,597322.0,314708,666,3,1,2024-03-16,2.154880138530637,-1.154880138530637,Corporate
2012,2024,recovery,264515,922414.0,989870,551,2,1,2024-03-31,3.487189762395327,-2.487189762395327,Corporate
2013,2024,recovery,152633,866451.0,641528,505,7,1,2024-03-31,5.676695079045816,-4.676695079045816,Retail
2014,2024,recovery,947839,639648.0,336647,517,5,1,2024-01-01,0.6748487876105541,0.3251512123894459,Retail
2015,2024,recovery,131854,272020.0,475318,636,3,1,2024-03-31,2.063039422391433,-1.0630394223914328,Corporate
2016,2024,recovery,600314,340681.0,426233,519,4,1,2024-03-16,0.5675046725546964,0.4324953274453036,Retail
2017,2024,recovery,727571,647798.0,362331,728,1,1,2024-03-01,0.8903570922975215,0.1096429077024785,Corporate
2018,2024,recovery,948425,809660.0,401432,616,3,1,2024-03-31,0.8536890107283127,0.1463109892716873,Corporate
2019,2024,recovery,801173,506431.0,1197890,613,4,1,2024-03-16,0.6321119159033067,0.3678880840966932,Retail
2021,2024,recovery,508274,333051.0,387542,711,5,1,2024-03-31,0.6552587777458615,0.3447412222541385,Retail
2025,2024,recovery,291883,448291.0,786033,730,5,1,2024-03-16,1.5358585460612644,-0.5358585460612644,Retail
2028,2024,recovery,800726,196361.0,289661,688,5,1,2024-02-15,0.2452287049502576,0.7547712950497424,Retail
2029,2024,recovery,135183,755874.0,318602,644,3,1,2024-01-31,5.591487095270855,-4.591487095270855,Corporate
2030,2024,recovery,485453,213470.0,918565,555,6,1,2024-03-31,0.4397336096388322,0.5602663903611678,Retail
2031,2024,recovery,891645,846034.0,884900,589,3,1,2024-01-31,0.9488462336467988,0.0511537663532011,Corporate
2032,2024,recovery,387179,188923.0,813556,688,1,1,2024-03-16,0.4879474351656468,0.5120525648343531,Corporate
2033,2024,recovery,163131,947990.0,262742,733,2,1,2024-03-01,5.811219204197854,-4.811219204197854,Corporate
2036,2024,recovery,878856,342794.0,784498,681,1,1,2024-03-16,0.3900456957681349,0.6099543042318651,Corporate
2037,2024,recovery,549769,274557.0,556460,588,7,1,2024-03-31,0.499404295258554,0.500595704741446,Retail
2040,2024,recovery,319026,868012.0,963461,695,4,1,2024-03-16,2.720818992809364,-1.7208189928093636,Retail
2041,2024,recovery,933942,643277.0,256433,512,6,1,2024-03-16,0.6887761766790658,0.3112238233209342,Retail
2044,2024,recovery,604642,896124.0,792125,715,2,1,2024-03-31,1.482073689885916,-0.4820736898859159,Corporate
2045,2024,recovery,805322,39301.0,780718,679,3,1,2024-03-31,0.0488015973734729,0.951198402626527,Corporate
2046,2024,recovery,325993,826112.0,760911,575,1,1,2024-03-01,2.534140303626152,-1.5341403036261516,Corporate
2048,2024,recovery,432414,180470.0,228094,538,7,1,2024-01-16,0.4173546647425846,0.5826453352574154,Retail
2049,2024,recovery,144377,846959.0,1087437,535,6,1,2024-03-01,5.866301419201119,-4.866301419201119,Retail
2050,2024,recovery,541752,165724.0,890434,675,4,1,2024-03-01,0.3059038083846483,0.6940961916153516,Retail
2051,2024,recovery,620880,85266.0,351676,636,2,1,2024-01-01,0.1373308851952068,0.8626691148047931,Corporate
2054,2024,recovery,998273,247016.0,650714,535,1,1,2024-03-31,0.2474433346389214,0.7525566653610786,Corporate
2055,2024,recovery,552563,482755.0,208847,646,3,1,2024-02-15,0.8736650843433238,0.1263349156566762,Corporate
2058,2024,recovery,454943,461320.0,985195,679,1,1,2024-02-15,1.0140171406088234,-0.0140171406088234,Corporate
2059,2024,recovery,165781,356725.0,431640,695,6,1,2024-01-31,2.1517845832755262,-1.1517845832755262,Retail
2060,2024,recovery,486125,804512.0,958005,717,4,1,2024-03-31,1.6549488300334276,-0.6549488300334276,Retail
2062,2024,recovery,709040,283772.0,776220,749,5,1,2024-02-15,0.4002200157960058,0.5997799842039941,Retail
2063,2024,recovery,965011,376858.0,998623,722,7,1,2024-03-31,0.3905219733246564,0.6094780266753437,Retail
2065,2024,recovery,225885,533426.0,467944,655,4,1,2024-01-16,2.3614936804125994,-1.3614936804125994,Retail
2066,2024,recovery,441358,281208.0,1173612,682,1,1,2024-01-16,0.6371426370429447,0.3628573629570553,Corporate
2067,2024,recovery,165355,682896.0,468758,612,4,1,2024-01-16,4.12987814096943,-3.1298781409694296,Retail
2068,2024,recovery,512498,256177.0,712534,723,7,1,2024-03-31,0.4998595116468747,0.5001404883531253,Retail
2069,2024,recovery,243274,95406.0,1029734,706,7,1,2024-01-31,0.3921750783067652,0.6078249216932348,Retail
2070,2024,recovery,452160,334232.0,576308,580,6,1,2024-03-16,0.7391896673743807,0.2608103326256192,Retail
2072,2024,recovery,419642,275948.0,210207,660,2,1,2024-03-31,0.657579555907178,0.342420444092822,Corporate
2073,2024,recovery,108689,741611.0,959473,630,4,1,2024-03-16,6.823238782213472,-5.823238782213472,Retail
2074,2024,recovery,864497,135468.0,584830,628,5,1,2024-03-16,0.1567015270151313,0.8432984729848687,Retail
2075,2024,recovery,725389,320652.0,818652,706,5,1,2024-03-31,0.4420414425914923,0.5579585574085077,Retail
2077,2024,recovery,378409,547016.0,702911,535,5,1,2024-01-16,1.4455681550914488,-0.4455681550914487,Retail
2079,2024,recovery,741489,874311.0,605731,669,4,1,2024-03-16,1.179128753090066,-0.179128753090066,Retail
2080,2024,recovery,865823,203863.0,877095,582,5,1,2024-03-01,0.2354557455738644,0.7645442544261356,Retail
2081,2024,recovery,598021,197042.0,991606,591,7,1,2024-01-31,0.3294901015181741,0.6705098984818259,Retail
2088,2024,recovery,217828,905817.0,286169,695,6,1,2024-03-31,4.158404796444901,-3.158404796444901,Retail
2089,2024,recovery,598863,504827.0,986024,570,3,1,2024-03-16,0.8429757724220731,0.1570242275779269,Corporate
2093,2024,recovery,213049,257265.0,741755,747,2,1,2024-01-31,1.2075391107210078,-0.2075391107210078,Corporate
2094,2024,recovery,839617,574806.0,358019,563,6,1,2024-03-16,0.6846050044246365,0.3153949955753635,Retail
2095,2024,recovery,599459,85027.0,1033616,672,3,1,2024-01-31,0.1418395586687329,0.858160441331267,Corporate
2096,2024,recovery,130976,467812.0,458034,608,7,1,2024-03-16,3.5717383337405324,-2.5717383337405324,Retail
2098,2024,recovery,553413,821464.0,965815,722,1,1,2024-03-31,1.4843597819350105,-0.4843597819350105,Corporate
2099,2024,recovery,315732,201756.0,901298,657,1,1,2024-03-16,0.6390102998745771,0.3609897001254228,Corporate
2100,2024,recovery,348945,368678.0,764569,571,6,1,2024-03-01,1.0565504592414277,-0.0565504592414276,Retail
2101,2024,recovery,749756,742847.0,956834,674,4,1,2024-03-01,0.9907850020540016,0.0092149979459984,Retail
2102,2024,recovery,817039,171382.0,754829,675,2,1,2024-03-16,0.2097598768235053,0.7902401231764946,Corporate
2103,2024,recovery,373060,93876.0,676514,580,7,1,2024-03-31,0.2516378062510052,0.7483621937489948,Retail
2104,2024,recovery,583513,684536.0,450574,614,4,1,2024-01-31,1.1731289619939915,-0.1731289619939915,Retail
2105,2024,recovery,314862,409744.0,552328,611,5,1,2024-03-31,1.301344716097846,-0.3013447160978459,Retail
2106,2024,recovery,245942,273940.0,739725,535,5,1,2024-01-31,1.113839848419546,-0.1138398484195459,Retail
2108,2024,recovery,705134,785165.0,921287,544,7,1,2024-02-15,1.1134975763471908,-0.1134975763471908,Retail
2109,2024,recovery,832450,939014.0,602920,725,3,1,2024-03-16,1.1280124932428377,-0.1280124932428374,Corporate
2110,2024,recovery,350942,586581.0,1157755,735,4,1,2024-01-31,1.671447133714403,-0.671447133714403,Retail
2115,2024,recovery,889966,47091.0,360330,510,1,1,2024-03-01,0.0529132573603935,0.9470867426396063,Corporate
2116,2024,recovery,413894,179506.0,1101584,684,6,1,2024-03-31,0.4337004160485534,0.5662995839514465,Retail
2117,2024,recovery,186665,206171.0,595365,631,7,1,2024-02-15,1.1044973615835856,-0.1044973615835855,Retail
2118,2024,recovery,577388,417166.0,206564,503,1,1,2024-03-16,0.7225054902422634,0.2774945097577366,Corporate
2120,2024,recovery,734153,549678.0,879885,512,1,1,2024-01-16,0.7487240398118649,0.2512759601881351,Corporate
2122,2024,recovery,614497,286245.0,1127290,567,6,1,2024-03-31,0.4658200121400104,0.5341799878599895,Retail
2124,2024,recovery,553251,895212.0,970285,588,6,1,2024-03-01,1.6180937766041092,-0.6180937766041092,Retail
2125,2024,recovery,986837,715732.0,1132132,570,1,1,2024-03-16,0.7252788454425604,0.2747211545574396,Corporate
2126,2024,recovery,742537,114322.0,843547,592,6,1,2024-03-31,0.1539613514208719,0.846038648579128,Retail
2128,2024,recovery,179882,526399.0,723058,544,7,1,2024-03-01,2.926357278660455,-1.926357278660455,Retail
2129,2024,recovery,309827,188435.0,329140,730,3,1,2024-03-31,0.6081942503397058,0.3918057496602942,Corporate
2130,2024,recovery,737507,50569.0,907102,693,6,1,2024-01-16,0.0685674847831952,0.9314325152168048,Retail
2131,2024,recovery,130401,113254.0,886963,540,4,1,2024-03-31,0.8685056096195581,0.1314943903804418,Retail
2132,2024,recovery,285406,218498.0,562416,546,1,1,2024-02-15,0.7655690490038752,0.2344309509961247,Corporate
2133,2024,recovery,550757,140036.0,217275,599,4,1,2024-01-01,0.2542609535602815,0.7457390464397184,Retail
2134,2024,recovery,497294,129756.0,210037,654,5,1,2024-03-31,0.2609241213447176,0.7390758786552825,Retail
2135,2024,recovery,843784,219014.0,495105,547,7,1,2024-03-16,0.2595616887734301,0.7404383112265698,Retail
2136,2024,recovery,962662,563080.0,537370,720,5,1,2024-03-16,0.5849197329903953,0.4150802670096046,Retail
2137,2024,recovery,753257,702542.0,1076448,597,3,1,2024-03-31,0.9326723814050184,0.0673276185949814,Corporate
2138,2024,recovery,786229,70670.0,1167802,731,6,1,2024-02-15,0.0898847536786356,0.9101152463213644,Retail
2140,2024,recovery,117077,460186.0,1102726,713,1,1,2024-02-15,3.930626852413369,-2.930626852413369,Corporate
2141,2024,recovery,466754,686244.0,892625,654,7,1,2024-03-01,1.470247710785553,-0.4702477107855529,Retail
2142,2024,recovery,589775,653552.0,313746,683,7,1,2024-01-16,1.108137849179772,-0.1081378491797719,Retail
2145,2024,recovery,222863,814430.0,914418,552,2,1,2024-01-01,3.6543975446799153,-2.6543975446799157,Corporate
2146,2024,recovery,908917,306949.0,233993,725,3,1,2024-03-01,0.3377085036367457,0.6622914963632542,Corporate
2148,2024,recovery,296582,722505.0,740088,564,6,1,2024-01-01,2.4361053604062284,-1.4361053604062284,Retail
2150,2024,recovery,936097,323491.0,1112616,534,2,1,2024-03-16,0.3455742300210341,0.6544257699789658,Corporate
2151,2024,recovery,907004,805291.0,752996,736,1,1,2024-01-16,0.8878582674387323,0.1121417325612676,Corporate
2154,2024,recovery,271481,933379.0,640474,523,7,1,2024-03-16,3.438100640560481,-2.438100640560481,Retail
2155,2024,recovery,595019,829289.0,979794,626,2,1,2024-01-16,1.3937185199128097,-0.3937185199128095,Corporate
2156,2024,recovery,820570,90805.0,590521,648,2,1,2024-01-01,0.1106608820697807,0.8893391179302192,Corporate
2159,2024,recovery,417164,751020.0,636066,665,2,1,2024-02-15,1.8002991629191396,-0.8002991629191396,Corporate
2160,2024,recovery,725671,220032.0,1125911,561,1,1,2024-01-16,0.3032117860573179,0.696788213942682,Corporate
2161,2024,recovery,196492,898780.0,683941,671,5,1,2024-01-31,4.574130244488325,-3.574130244488325,Retail
2164,2024,recovery,848688,872745.0,410435,661,4,1,2024-03-16,1.0283461059894805,-0.0283461059894802,Retail
2165,2024,recovery,976492,261943.0,749098,530,4,1,2024-03-31,0.2682489974316225,0.7317510025683774,Retail
2167,2024,recovery,268482,188501.0,915327,708,2,1,2024-03-31,0.7020992096304408,0.2979007903695592,Corporate
2168,2024,recovery,308343,413018.0,414281,705,4,1,2024-03-01,1.339475843460043,-0.3394758434600429,Retail
2169,2024,recovery,875035,537379.0,770457,636,3,1,2024-01-16,0.6141228636568823,0.3858771363431177,Corporate
2170,2024,recovery,948978,497364.0,494585,721,7,1,2024-01-31,0.5241048791436682,0.4758951208563318,Retail
2171,2024,recovery,745209,598886.0,1000520,544,1,1,2024-03-01,0.8036483724700051,0.1963516275299949,Corporate
2172,2024,recovery,874071,533151.0,778683,546,6,1,2024-03-31,0.6099630350394877,0.3900369649605123,Retail
2173,2024,recovery,673903,870414.0,308715,597,6,1,2024-01-31,1.291601313542157,-0.2916013135421567,Retail
2174,2024,recovery,224240,173084.0,799747,538,5,1,2024-03-16,0.771869425615412,0.2281305743845879,Retail
2176,2024,recovery,177474,881685.0,907199,546,3,1,2024-01-01,4.967967138848508,-3.967967138848508,Corporate
2177,2024,recovery,857530,528180.0,495645,536,3,1,2024-03-31,0.6159318041351323,0.3840681958648677,Corporate
2179,2024,recovery,632724,111897.0,1177928,536,7,1,2024-03-16,0.1768496216359739,0.823150378364026,Retail
2181,2024,recovery,418629,534300.0,723233,672,6,1,2024-03-31,1.276309094687659,-0.2763090946876589,Retail
2183,2024,recovery,507349,620727.0,988790,722,5,1,2024-01-01,1.223471417111298,-0.2234714171112981,Retail
2184,2024,recovery,742467,56530.0,918706,575,3,1,2024-03-31,0.0761380640486378,0.923861935951362,Corporate
2185,2024,recovery,824078,251366.0,1076005,541,4,1,2024-03-31,0.3050269513322768,0.6949730486677232,Retail
2186,2024,recovery,165123,126252.0,444036,693,6,1,2024-03-16,0.7645936665394888,0.2354063334605112,Retail
2188,2024,recovery,679419,167558.0,509615,553,6,1,2024-01-01,0.2466195381642256,0.7533804618357745,Retail
2189,2024,recovery,412178,484136.0,1073454,732,2,1,2024-03-01,1.1745799145029574,-0.1745799145029574,Corporate
2191,2024,recovery,499719,358178.0,1102516,725,3,1,2024-01-31,0.7167588184559722,0.2832411815440278,Corporate
2192,2024,recovery,423498,364619.0,285521,656,1,1,2024-02-15,0.8609698274844273,0.1390301725155727,Corporate
2193,2024,recovery,164702,415469.0,889775,651,5,1,2024-03-01,2.522549817245692,-1.5225498172456922,Retail
2195,2024,recovery,394331,351786.0,824077,580,3,1,2024-01-16,0.892108406389556,0.1078915936104439,Corporate
2196,2024,recovery,820014,878964.0,780123,528,5,1,2024-03-31,1.071889016528986,-0.071889016528986,Retail
2198,2024,recovery,758878,296406.0,702217,650,1,1,2024-03-01,0.3905845208320705,0.6094154791679295,Corporate
2200,2024,recovery,886260,87145.0,278053,562,4,1,2024-03-31,0.0983289328188116,0.9016710671811884,Retail
2202,2024,recovery,465556,786199.0,859358,559,5,1,2024-01-16,1.688731323406851,-0.6887313234068511,Retail
2203,2024,recovery,926200,285803.0,200645,717,7,1,2024-03-31,0.3085759015331462,0.6914240984668538,Retail
2204,2024,recovery,489821,612371.0,851628,604,5,1,2024-03-16,1.2501934380110284,-0.2501934380110284,Retail
2205,2024,recovery,906955,917751.0,1110515,617,7,1,2024-03-01,1.0119035674316808,-0.0119035674316807,Retail
2207,2024,recovery,560160,761525.1637999131,859172,668,6,1,2024-03-01,1.3594779416593707,-0.3594779416593707,Retail
2209,2024,recovery,500704,223333.0,1007748,589,4,1,2024-02-15,0.446037978526235,0.5539620214737649,Retail
2211,2024,recovery,813136,887491.0,1074694,545,5,1,2024-03-16,1.0914422679600952,-0.0914422679600952,Retail
2212,2024,recovery,115050,801318.0,955495,701,2,1,2024-03-16,6.964954367666232,-5.964954367666232,Corporate
2214,2024,recovery,662912,58441.0,1159848,544,2,1,2024-03-31,0.0881580058891677,0.9118419941108322,Corporate
2216,2024,recovery,248455,489608.0,508644,673,1,1,2024-03-31,1.9706103720995756,-0.9706103720995752,Corporate
2218,2024,recovery,287401,346994.0,607107,736,3,1,2024-03-01,1.207351401004172,-0.2073514010041719,Corporate
2220,2024,recovery,172168,901435.0,704176,582,3,1,2024-03-01,5.235787138144138,-4.235787138144138,Corporate
2221,2024,recovery,703805,713290.0,380446,515,1,1,2024-03-01,1.013476744268654,-0.0134767442686538,Corporate
2222,2024,recovery,588896,67114.0,388898,668,7,1,2024-02-15,0.1139657936206053,0.8860342063793947,Retail
2223,2024,recovery,770181,834562.0,1021262,583,5,1,2024-03-01,1.0835920387545266,-0.0835920387545265,Retail
2224,2024,recovery,546624,200484.0,616104,579,7,1,2024-01-31,0.3667676501580611,0.6332323498419389,Retail
2227,2024,recovery,973523,45443.0,1065673,647,6,1,2024-03-31,0.0466789177040501,0.95332108229595,Retail
2228,2024,recovery,659632,262248.0,732640,517,5,1,2024-01-16,0.3975671283382249,0.6024328716617751,Retail
2229,2024,recovery,957017,850338.0,918237,642,6,1,2024-01-01,0.8885296708417928,0.1114703291582072,Retail
2230,2024,recovery,347067,691969.0,658753,574,6,1,2024-03-16,1.9937620113695629,-0.9937620113695628,Retail
2231,2024,recovery,517541,494132.0,722746,532,2,1,2024-03-01,0.954768800925917,0.045231199074083,Corporate
2232,2024,recovery,266247,708880.0,551513,546,2,1,2024-03-01,2.6624900937850944,-1.6624900937850944,Corporate
2233,2024,recovery,807036,709642.0,263566,720,5,1,2024-01-31,0.87931889035929,0.12068110964071,Retail
2234,2024,recovery,980677,487155.0,659702,581,1,1,2024-02-15,0.4967537731587464,0.5032462268412535,Corporate
2235,2024,recovery,408203,79418.0,1085330,526,1,1,2024-03-31,0.1945551600551686,0.8054448399448314,Corporate
2238,2024,recovery,653392,410206.0,295238,580,1,1,2024-01-31,0.6278099517594339,0.3721900482405661,Corporate
2239,2024,recovery,100638,903478.0,651048,550,4,1,2024-03-01,8.977503527494585,-7.977503527494585,Retail
2240,2024,recovery,574514,637843.3656490245,778776,677,5,1,2024-01-01,1.1102311965400746,-0.1102311965400746,Retail
2241,2024,recovery,681753,193895.0,757111,700,2,1,2024-02-15,0.2844065225968936,0.7155934774031064,Corporate
2242,2024,recovery,737288,65738.0,880993,607,6,1,2024-03-31,0.0891619014550623,0.9108380985449376,Retail
2243,2024,recovery,436644,293342.0,1057608,720,3,1,2024-01-01,0.6718104451223422,0.3281895548776578,Corporate
2244,2024,recovery,872169,760761.0,920127,734,4,1,2024-01-01,0.8722632884223126,0.1277367115776874,Retail
2245,2024,recovery,598364,898033.0,518515,726,3,1,2024-03-16,1.5008138858621174,-0.5008138858621174,Corporate
2246,2024,recovery,791794,328357.0,709944,529,5,1,2024-01-16,0.4147000356153242,0.5852999643846758,Retail
2248,2024,recovery,775609,117491.0,1043216,535,7,1,2024-03-01,0.1514822545896192,0.8485177454103807,Retail
2249,2024,recovery,226164,926114.0,502276,550,4,1,2024-01-16,4.094878053094215,-3.094878053094215,Retail
2250,2024,recovery,834250,296126.0,451238,600,3,1,2024-01-16,0.3549607431824992,0.6450392568175007,Corporate
2251,2024,recovery,899523,927245.0,215828,598,3,1,2024-03-01,1.0308185560569323,-0.0308185560569322,Corporate
2252,2024,recovery,606568,685634.0,245054,735,3,1,2024-03-31,1.130349771171575,-0.1303497711715751,Corporate
2256,2024,recovery,555457,296879.0,381423,509,5,1,2024-03-31,0.5344770162226778,0.4655229837773221,Retail
2257,2024,recovery,756157,280133.0,837072,722,7,1,2024-03-16,0.3704693601990063,0.6295306398009937,Retail
2258,2024,recovery,602025,406942.0,951957,555,6,1,2024-01-01,0.6759553174702048,0.3240446825297952,Retail
2259,2024,recovery,178066,649877.0,287718,605,4,1,2024-03-16,3.649641144294812,-2.649641144294812,Retail
